Area,Item,Year,hect,average_rain_fall_mm_per_year,avg_temp,hg/ha_yield
Pakistan,Sorghum,2002,3257894,494,23.83,5989
Pakistan,Sorghum,2002,3257894,494,27.2,5989
Pakistan,Sorghum,2002,3257894,494,25.61,5989
Pakistan,Sorghum,2002,3257894,494,27,5989
Pakistan,Sorghum,2002,3257894,494,19.7,5989
Pakistan,Sorghum,2002,3257894,494,23.83,5989
Pakistan,Soybeans,2002,2357894,494,25.61,12647
Pakistan,Soybeans,2002,2357894,494,23.83,12647
Pakistan,Soybeans,2002,2357894,494,27.88,12647
Pakistan,Soybeans,2002,2357894,494,23.83,12647
Pakistan,Soybeans,2002,2357894,494,27.2,12647
Pakistan,Soybeans,2002,2357894,494,25.61,12647
Pakistan,Soybeans,2002,2357894,494,27,12647
Pakistan,Soybeans,2002,2357894,494,19.7,12647
Pakistan,Soybeans,2002,2357894,494,23.83,12647
Pakistan,Sweet potatoes,2002,1528789,494,25.61,100385
Pakistan,Sweet potatoes,2002,1528789,494,23.83,100385
Pakistan,Sweet potatoes,2002,1528789,494,27.88,100385
Pakistan,Sweet potatoes,2002,1528789,494,23.83,100385
Pakistan,Sweet potatoes,2002,1528789,494,27.2,100385
Pakistan,Sweet potatoes,2002,1528789,494,25.61,100385
Pakistan,Sweet potatoes,2002,1528789,494,27,100385
Pakistan,Sweet potatoes,2002,1528789,494,19.7,100385
Pakistan,Sweet potatoes,2002,1528789,494,23.83,100385
Pakistan,Wheat,2002,2578945,494,25.61,22621
Pakistan,Wheat,2002,2578945,494,23.83,22621
Pakistan,Wheat,2002,2578945,494,27.88,22621
Pakistan,Wheat,2002,2578945,494,23.83,22621
Pakistan,Wheat,2002,2578945,494,27.2,22621
Pakistan,Wheat,2002,2578945,494,25.61,22621
Pakistan,Wheat,2002,2578945,494,27,22621
Pakistan,Wheat,2002,2578945,494,19.7,22621
Pakistan,Wheat,2002,2578945,494,23.83,22621
Pakistan,Maize,2004,3157142,494,25.55,28488
Pakistan,Maize,2004,3157142,494,23.78,28488
Pakistan,Maize,2004,3157142,494,27.94,28488
Pakistan,Maize,2004,3157142,494,23.78,28488
Pakistan,Maize,2004,3157142,494,27.5,28488
Pakistan,Maize,2004,3157142,494,25.55,28488
Pakistan,Maize,2004,3157142,494,26.96,28488
Pakistan,Maize,2004,3157142,494,19.93,28488
Pakistan,Maize,2004,3157142,494,23.78,28488
Pakistan,Potatoes,2004,2578948,494,25.55,176673
Pakistan,Potatoes,2004,2578948,494,23.78,176673
Pakistan,Potatoes,2004,2578948,494,27.94,176673
Pakistan,Potatoes,2004,2578948,494,23.78,176673
Pakistan,Potatoes,2004,2578948,494,27.5,176673
Pakistan,Potatoes,2004,2578948,494,25.55,176673
Pakistan,Potatoes,2004,2578948,494,26.96,176673
Pakistan,Potatoes,2004,2578948,494,19.93,176673
Pakistan,Potatoes,2004,2578948,494,23.78,176673
Pakistan,"Rice, paddy",2004,4578957,494,25.55,29914
Pakistan,"Rice, paddy",2004,4578957,494,23.78,29914
Pakistan,"Rice, paddy",2004,4578957,494,27.94,29914
Pakistan,"Rice, paddy",2004,4578957,494,23.78,29914
Pakistan,"Rice, paddy",2004,4578957,494,27.5,29914
Pakistan,"Rice, paddy",2004,4578957,494,25.55,29914
Pakistan,"Rice, paddy",2004,4578957,494,26.96,29914
Pakistan,"Rice, paddy",2004,4578957,494,19.93,29914
Pakistan,"Rice, paddy",2004,4578957,494,23.78,29914
Pakistan,Sorghum,2004,3257894,494,25.55,6062
Pakistan,Sorghum,2004,3257894,494,23.78,6062
Pakistan,Sorghum,2004,3257894,494,27.94,6062
Pakistan,Sorghum,2004,3257894,494,23.78,6062
Pakistan,Sorghum,2004,3257894,494,27.5,6062
Pakistan,Sorghum,2004,3257894,494,25.55,6062
Pakistan,Sorghum,2004,3257894,494,26.96,6062
Pakistan,Sorghum,2004,3257894,494,19.93,6062
Pakistan,Sorghum,2004,3257894,494,23.78,6062
Pakistan,Soybeans,2004,2357894,494,25.55,12450
Pakistan,Soybeans,2004,2357894,494,23.78,12450
Pakistan,Soybeans,2004,2357894,494,27.94,12450
Pakistan,Soybeans,2004,2357894,494,23.78,12450
Pakistan,Soybeans,2004,2357894,494,27.5,12450
Pakistan,Soybeans,2004,2357894,494,25.55,12450
Pakistan,Soybeans,2004,2357894,494,26.96,12450
Pakistan,Soybeans,2004,2357894,494,19.93,12450
Pakistan,Soybeans,2004,2357894,494,23.78,12450
Pakistan,Sweet potatoes,2004,1528789,494,25.55,113473
Pakistan,Sweet potatoes,2004,1528789,494,23.78,113473
Pakistan,Sweet potatoes,2004,1528789,494,27.94,113473
Pakistan,Sweet potatoes,2004,1528789,494,23.78,113473
Pakistan,Sweet potatoes,2004,1528789,494,27.5,113473
Pakistan,Sweet potatoes,2004,1528789,494,25.55,113473
Pakistan,Sweet potatoes,2004,1528789,494,26.96,113473
Pakistan,Sweet potatoes,2004,1528789,494,19.93,113473
Pakistan,Sweet potatoes,2004,1528789,494,23.78,113473
Pakistan,Wheat,2004,2578945,494,25.55,23733
Pakistan,Wheat,2004,2578945,494,23.78,23733
Pakistan,Wheat,2004,2578945,494,27.94,23733
Pakistan,Wheat,2004,2578945,494,23.78,23733
Pakistan,Wheat,2004,2578945,494,27.5,23733
Pakistan,Wheat,2004,2578945,494,25.55,23733
Pakistan,Wheat,2004,2578945,494,26.96,23733
Pakistan,Wheat,2004,2578945,494,19.93,23733
Pakistan,Wheat,2004,2578945,494,23.78,23733
Pakistan,Maize,2005,3157142,494,24.66,29843
Pakistan,Maize,2005,3157142,494,22.8,29843
Pakistan,Maize,2005,3157142,494,27.21,29843
Pakistan,Maize,2005,3157142,494,22.8,29843
Pakistan,Maize,2005,3157142,494,26.8,29843
Pakistan,Maize,2005,3157142,494,24.66,29843
Pakistan,Maize,2005,3157142,494,26.04,29843
Pakistan,Maize,2005,3157142,494,18.75,29843
Pakistan,Maize,2005,3157142,494,22.8,29843
Pakistan,Potatoes,2005,2578948,494,24.66,180795
Pakistan,Potatoes,2005,2578948,494,22.8,180795
Pakistan,Potatoes,2005,2578948,494,27.21,180795
Pakistan,Potatoes,2005,2578948,494,22.8,180795
Pakistan,Potatoes,2005,2578948,494,26.8,180795
Pakistan,Potatoes,2005,2578948,494,24.66,180795
Pakistan,Potatoes,2005,2578948,494,26.04,180795
Pakistan,Potatoes,2005,2578948,494,18.75,180795
Pakistan,Potatoes,2005,2578948,494,22.8,180795
Pakistan,"Rice, paddy",2005,4578957,494,24.66,31742
Pakistan,"Rice, paddy",2005,4578957,494,22.8,31742
Pakistan,"Rice, paddy",2005,4578957,494,27.21,31742
Pakistan,"Rice, paddy",2005,4578957,494,22.8,31742
Pakistan,"Rice, paddy",2005,4578957,494,26.8,31742
Pakistan,"Rice, paddy",2005,4578957,494,24.66,31742
Pakistan,"Rice, paddy",2005,4578957,494,26.04,31742
Pakistan,"Rice, paddy",2005,4578957,494,18.75,31742
Pakistan,"Rice, paddy",2005,4578957,494,22.8,31742
Pakistan,Sorghum,2005,3257894,494,24.66,5998
Pakistan,Sorghum,2005,3257894,494,22.8,5998
Pakistan,Sorghum,2005,3257894,494,27.21,5998
Pakistan,Sorghum,2005,3257894,494,22.8,5998
Pakistan,Sorghum,2005,3257894,494,26.8,5998
Pakistan,Sorghum,2005,3257894,494,24.66,5998
Pakistan,Sorghum,2005,3257894,494,26.04,5998
Pakistan,Sorghum,2005,3257894,494,18.75,5998
Pakistan,Sorghum,2005,3257894,494,22.8,5998
Pakistan,Soybeans,2005,2357894,494,24.66,12000
Pakistan,Soybeans,2005,2357894,494,22.8,12000
Pakistan,Soybeans,2005,2357894,494,27.21,12000
Pakistan,Soybeans,2005,2357894,494,22.8,12000
Pakistan,Soybeans,2005,2357894,494,26.8,12000
Pakistan,Soybeans,2005,2357894,494,24.66,12000
Pakistan,Soybeans,2005,2357894,494,26.04,12000
Pakistan,Soybeans,2005,2357894,494,18.75,12000
Pakistan,Soybeans,2005,2357894,494,22.8,12000
Pakistan,Sweet potatoes,2005,1528789,494,24.66,112584
Pakistan,Sweet potatoes,2005,1528789,494,22.8,112584
Pakistan,Sweet potatoes,2005,1528789,494,27.21,112584
Pakistan,Sweet potatoes,2005,1528789,494,22.8,112584
Pakistan,Sweet potatoes,2005,1528789,494,26.8,112584
Pakistan,Sweet potatoes,2005,1528789,494,24.66,112584
Pakistan,Sweet potatoes,2005,1528789,494,26.04,112584
Pakistan,Sweet potatoes,2005,1528789,494,18.75,112584
Pakistan,Sweet potatoes,2005,1528789,494,22.8,112584
Pakistan,Wheat,2005,2578945,494,24.66,25858
Pakistan,Wheat,2005,2578945,494,22.8,25858
Pakistan,Wheat,2005,2578945,494,27.21,25858
Pakistan,Wheat,2005,2578945,494,22.8,25858
Pakistan,Wheat,2005,2578945,494,26.8,25858
Pakistan,Wheat,2005,2578945,494,24.66,25858
Pakistan,Wheat,2005,2578945,494,26.04,25858
Pakistan,Wheat,2005,2578945,494,18.75,25858
Pakistan,Wheat,2005,2578945,494,22.8,25858
Pakistan,Maize,2006,3157142,494,25.17,30368
Pakistan,Maize,2006,3157142,494,23.28,30368
Pakistan,Maize,2006,3157142,494,27.29,30368
Pakistan,Maize,2006,3157142,494,23.28,30368
Pakistan,Maize,2006,3157142,494,26.73,30368
Pakistan,Maize,2006,3157142,494,25.17,30368
Pakistan,Maize,2006,3157142,494,26.46,30368
Pakistan,Maize,2006,3157142,494,19.53,30368
Pakistan,Maize,2006,3157142,494,23.28,30368
Pakistan,Potatoes,2006,2578948,494,25.17,133447
Pakistan,Potatoes,2006,2578948,494,23.28,133447
Pakistan,Potatoes,2006,2578948,494,27.29,133447
Pakistan,Potatoes,2006,2578948,494,23.28,133447
Pakistan,Potatoes,2006,2578948,494,26.73,133447
Pakistan,Potatoes,2006,2578948,494,25.17,133447
Pakistan,Potatoes,2006,2578948,494,26.46,133447
Pakistan,Potatoes,2006,2578948,494,19.53,133447
Pakistan,Potatoes,2006,2578948,494,23.28,133447
Pakistan,"Rice, paddy",2006,4578957,494,25.17,31604
Pakistan,"Rice, paddy",2006,4578957,494,23.28,31604
Pakistan,"Rice, paddy",2006,4578957,494,27.29,31604
Pakistan,"Rice, paddy",2006,4578957,494,23.28,31604
Pakistan,"Rice, paddy",2006,4578957,494,26.73,31604
Pakistan,"Rice, paddy",2006,4578957,494,25.17,31604
Pakistan,"Rice, paddy",2006,4578957,494,26.46,31604
Pakistan,"Rice, paddy",2006,4578957,494,19.53,31604
Pakistan,"Rice, paddy",2006,4578957,494,23.28,31604
Pakistan,Sorghum,2006,3257894,494,25.17,6156
Pakistan,Sorghum,2006,3257894,494,23.28,6156
Pakistan,Sorghum,2006,3257894,494,27.29,6156
Pakistan,Sorghum,2006,3257894,494,23.28,6156
Pakistan,Sorghum,2006,3257894,494,26.73,6156
Pakistan,Sorghum,2006,3257894,494,25.17,6156
Pakistan,Sorghum,2006,3257894,494,26.46,6156
Pakistan,Sorghum,2006,3257894,494,19.53,6156
Pakistan,Sorghum,2006,3257894,494,23.28,6156
Pakistan,Soybeans,2006,2357894,494,25.17,11287
Pakistan,Soybeans,2006,2357894,494,23.28,11287
Pakistan,Soybeans,2006,2357894,494,27.29,11287
Pakistan,Soybeans,2006,2357894,494,23.28,11287
Pakistan,Soybeans,2006,2357894,494,26.73,11287
Pakistan,Soybeans,2006,2357894,494,25.17,11287
Pakistan,Soybeans,2006,2357894,494,26.46,11287
Pakistan,Soybeans,2006,2357894,494,19.53,11287
Pakistan,Soybeans,2006,2357894,494,23.28,11287
Pakistan,Sweet potatoes,2006,1528789,494,25.17,118514
Pakistan,Sweet potatoes,2006,1528789,494,23.28,118514
Pakistan,Sweet potatoes,2006,1528789,494,27.29,118514
Pakistan,Sweet potatoes,2006,1528789,494,23.28,118514
Pakistan,Sweet potatoes,2006,1528789,494,26.73,118514
Pakistan,Sweet potatoes,2006,1528789,494,25.17,118514
Pakistan,Sweet potatoes,2006,1528789,494,26.46,118514
Pakistan,Sweet potatoes,2006,1528789,494,19.53,118514
Pakistan,Sweet potatoes,2006,1528789,494,23.28,118514
Pakistan,Wheat,2006,2578945,494,25.17,25186
Pakistan,Wheat,2006,2578945,494,23.28,25186
Pakistan,Wheat,2006,2578945,494,27.29,25186
Pakistan,Wheat,2006,2578945,494,23.28,25186
Pakistan,Wheat,2006,2578945,494,26.73,25186
Pakistan,Wheat,2006,2578945,494,25.17,25186
Pakistan,Wheat,2006,2578945,494,26.46,25186
Pakistan,Wheat,2006,2578945,494,19.53,25186
Pakistan,Wheat,2006,2578945,494,23.28,25186
Pakistan,Maize,2007,3157142,494,25.16,34265
Pakistan,Maize,2007,3157142,494,23.33,34265
Pakistan,Maize,2007,3157142,494,27.69,34265
Pakistan,Maize,2007,3157142,494,23.33,34265
Pakistan,Maize,2007,3157142,494,27.21,34265
Pakistan,Maize,2007,3157142,494,25.16,34265
Pakistan,Maize,2007,3157142,494,26.53,34265
Pakistan,Maize,2007,3157142,494,19.5,34265
Pakistan,Maize,2007,3157142,494,23.33,34265
Pakistan,Potatoes,2007,2578948,494,25.16,193516
Pakistan,Potatoes,2007,2578948,494,23.33,193516
Pakistan,Potatoes,2007,2578948,494,27.69,193516
Pakistan,Potatoes,2007,2578948,494,23.33,193516
Pakistan,Potatoes,2007,2578948,494,27.21,193516
Pakistan,Potatoes,2007,2578948,494,25.16,193516
Pakistan,Potatoes,2007,2578948,494,26.53,193516
Pakistan,Potatoes,2007,2578948,494,19.5,193516
Pakistan,Potatoes,2007,2578948,494,23.33,193516
Pakistan,"Rice, paddy",2007,4578957,494,25.16,33176
Pakistan,"Rice, paddy",2007,4578957,494,23.33,33176
Pakistan,"Rice, paddy",2007,4578957,494,27.69,33176
Pakistan,"Rice, paddy",2007,4578957,494,23.33,33176
Pakistan,"Rice, paddy",2007,4578957,494,27.21,33176
Pakistan,"Rice, paddy",2007,4578957,494,25.16,33176
Pakistan,"Rice, paddy",2007,4578957,494,26.53,33176
Pakistan,"Rice, paddy",2007,4578957,494,19.5,33176
Pakistan,"Rice, paddy",2007,4578957,494,23.33,33176
Pakistan,Sorghum,2007,3257894,494,25.16,6045
Pakistan,Sorghum,2007,3257894,494,23.33,6045
Pakistan,Sorghum,2007,3257894,494,27.69,6045
Pakistan,Sorghum,2007,3257894,494,23.33,6045
Pakistan,Sorghum,2007,3257894,494,27.21,6045
Pakistan,Sorghum,2007,3257894,494,25.16,6045
Pakistan,Sorghum,2007,3257894,494,26.53,6045
Pakistan,Sorghum,2007,3257894,494,19.5,6045
Pakistan,Sorghum,2007,3257894,494,23.33,6045
Pakistan,Soybeans,2007,2357894,494,25.16,5818
Pakistan,Soybeans,2007,2357894,494,23.33,5818
Pakistan,Soybeans,2007,2357894,494,27.69,5818
Pakistan,Soybeans,2007,2357894,494,23.33,5818
Pakistan,Soybeans,2007,2357894,494,27.21,5818
Pakistan,Soybeans,2007,2357894,494,25.16,5818
Pakistan,Soybeans,2007,2357894,494,26.53,5818
Pakistan,Soybeans,2007,2357894,494,19.5,5818
Pakistan,Soybeans,2007,2357894,494,23.33,5818
Pakistan,Sweet potatoes,2007,1528789,494,25.16,114454
Pakistan,Sweet potatoes,2007,1528789,494,23.33,114454
Pakistan,Sweet potatoes,2007,1528789,494,27.69,114454
Pakistan,Sweet potatoes,2007,1528789,494,23.33,114454
Pakistan,Sweet potatoes,2007,1528789,494,27.21,114454
Pakistan,Sweet potatoes,2007,1528789,494,25.16,114454
Pakistan,Sweet potatoes,2007,1528789,494,26.53,114454
Pakistan,Sweet potatoes,2007,1528789,494,19.5,114454
Pakistan,Sweet potatoes,2007,1528789,494,23.33,114454
Pakistan,Wheat,2007,2578945,494,25.16,27156
Pakistan,Wheat,2007,2578945,494,23.33,27156
Pakistan,Wheat,2007,2578945,494,27.69,27156
Pakistan,Wheat,2007,2578945,494,23.33,27156
Pakistan,Wheat,2007,2578945,494,27.21,27156
Pakistan,Wheat,2007,2578945,494,25.16,27156
Pakistan,Wheat,2007,2578945,494,26.53,27156
Pakistan,Wheat,2007,2578945,494,19.5,27156
Pakistan,Wheat,2007,2578945,494,23.33,27156
Pakistan,Maize,2008,3157142,494,24.89,34154
Pakistan,Maize,2008,3157142,494,23.21,34154
Pakistan,Maize,2008,3157142,494,27.23,34154
Pakistan,Maize,2008,3157142,494,23.21,34154
Pakistan,Maize,2008,3157142,494,26.74,34154
Pakistan,Maize,2008,3157142,494,24.89,34154
Pakistan,Maize,2008,3157142,494,26.33,34154
Pakistan,Maize,2008,3157142,494,19.34,34154
Pakistan,Maize,2008,3157142,494,23.21,34154
Pakistan,Potatoes,2008,2578948,494,24.89,164550
Pakistan,Potatoes,2008,2578948,494,23.21,164550
Pakistan,Potatoes,2008,2578948,494,27.23,164550
Pakistan,Potatoes,2008,2578948,494,23.21,164550
Pakistan,Potatoes,2008,2578948,494,26.74,164550
Pakistan,Potatoes,2008,2578948,494,24.89,164550
Pakistan,Potatoes,2008,2578948,494,26.33,164550
Pakistan,Potatoes,2008,2578948,494,19.34,164550
Pakistan,Potatoes,2008,2578948,494,23.21,164550
Pakistan,"Rice, paddy",2008,4578957,494,24.89,35199
Pakistan,"Rice, paddy",2008,4578957,494,23.21,35199
Pakistan,"Rice, paddy",2008,4578957,494,27.23,35199
Pakistan,"Rice, paddy",2008,4578957,494,23.21,35199
Pakistan,"Rice, paddy",2008,4578957,494,26.74,35199
Pakistan,"Rice, paddy",2008,4578957,494,24.89,35199
Pakistan,"Rice, paddy",2008,4578957,494,26.33,35199
Pakistan,"Rice, paddy",2008,4578957,494,19.34,35199
Pakistan,"Rice, paddy",2008,4578957,494,23.21,35199
Pakistan,Sorghum,2008,3257894,494,24.89,6262
Pakistan,Sorghum,2008,3257894,494,23.21,6262
Pakistan,Sorghum,2008,3257894,494,27.23,6262
Pakistan,Sorghum,2008,3257894,494,23.21,6262
Pakistan,Sorghum,2008,3257894,494,26.74,6262
Pakistan,Sorghum,2008,3257894,494,24.89,6262
Pakistan,Sorghum,2008,3257894,494,26.33,6262
Pakistan,Sorghum,2008,3257894,494,19.34,6262
Pakistan,Sorghum,2008,3257894,494,23.21,6262
Pakistan,Soybeans,2008,2357894,494,24.89,5918
Pakistan,Soybeans,2008,2357894,494,23.21,5918
Pakistan,Soybeans,2008,2357894,494,27.23,5918
Pakistan,Soybeans,2008,2357894,494,23.21,5918
Pakistan,Soybeans,2008,2357894,494,26.74,5918
Pakistan,Soybeans,2008,2357894,494,24.89,5918
Pakistan,Soybeans,2008,2357894,494,26.33,5918
Pakistan,Soybeans,2008,2357894,494,19.34,5918
Pakistan,Soybeans,2008,2357894,494,23.21,5918
Pakistan,Sweet potatoes,2008,1528789,494,24.89,111477
Pakistan,Sweet potatoes,2008,1528789,494,23.21,111477
Pakistan,Sweet potatoes,2008,1528789,494,27.23,111477
Pakistan,Sweet potatoes,2008,1528789,494,23.21,111477
Pakistan,Sweet potatoes,2008,1528789,494,26.74,111477
Pakistan,Sweet potatoes,2008,1528789,494,24.89,111477
Pakistan,Sweet potatoes,2008,1528789,494,26.33,111477
Pakistan,Sweet potatoes,2008,1528789,494,19.34,111477
Pakistan,Sweet potatoes,2008,1528789,494,23.21,111477
Pakistan,Wheat,2008,2578945,494,24.89,24514
Pakistan,Wheat,2008,2578945,494,23.21,24514
Pakistan,Wheat,2008,2578945,494,27.23,24514
Pakistan,Wheat,2008,2578945,494,23.21,24514
Pakistan,Wheat,2008,2578945,494,26.74,24514
Pakistan,Wheat,2008,2578945,494,24.89,24514
Pakistan,Wheat,2008,2578945,494,26.33,24514
Pakistan,Wheat,2008,2578945,494,19.34,24514
Pakistan,Wheat,2008,2578945,494,23.21,24514
Pakistan,Maize,2009,3157142,494,25.37,34879
Pakistan,Maize,2009,3157142,494,23.62,34879
Pakistan,Maize,2009,3157142,494,27.88,34879
Pakistan,Maize,2009,3157142,494,23.62,34879
Pakistan,Maize,2009,3157142,494,27.41,34879
Pakistan,Maize,2009,3157142,494,25.37,34879
Pakistan,Maize,2009,3157142,494,26.68,34879
Pakistan,Maize,2009,3157142,494,19.3,34879
Pakistan,Maize,2009,3157142,494,23.62,34879
Pakistan,Potatoes,2009,2578948,494,25.37,202848
Pakistan,Potatoes,2009,2578948,494,23.62,202848
Pakistan,Potatoes,2009,2578948,494,27.88,202848
Pakistan,Potatoes,2009,2578948,494,23.62,202848
Pakistan,Potatoes,2009,2578948,494,27.41,202848
Pakistan,Potatoes,2009,2578948,494,25.37,202848
Pakistan,Potatoes,2009,2578948,494,26.68,202848
Pakistan,Potatoes,2009,2578948,494,19.3,202848
Pakistan,Potatoes,2009,2578948,494,23.62,202848
Pakistan,"Rice, paddy",2009,4578957,494,25.37,35809
Pakistan,"Rice, paddy",2009,4578957,494,23.62,35809
Pakistan,"Rice, paddy",2009,4578957,494,27.88,35809
Pakistan,"Rice, paddy",2009,4578957,494,23.62,35809
Pakistan,"Rice, paddy",2009,4578957,494,27.41,35809
Pakistan,"Rice, paddy",2009,4578957,494,25.37,35809
Pakistan,"Rice, paddy",2009,4578957,494,26.68,35809
Pakistan,"Rice, paddy",2009,4578957,494,19.3,35809
Pakistan,"Rice, paddy",2009,4578957,494,23.62,35809
Pakistan,Sorghum,2009,3257894,494,25.37,6204
Pakistan,Sorghum,2009,3257894,494,23.62,6204
Pakistan,Sorghum,2009,3257894,494,27.88,6204
Pakistan,Sorghum,2009,3257894,494,23.62,6204
Pakistan,Sorghum,2009,3257894,494,27.41,6204
Pakistan,Sorghum,2009,3257894,494,25.37,6204
Pakistan,Sorghum,2009,3257894,494,26.68,6204
Pakistan,Sorghum,2009,3257894,494,19.3,6204
Pakistan,Sorghum,2009,3257894,494,23.62,6204
Pakistan,Soybeans,2009,2357894,494,25.37,6078
Pakistan,Soybeans,2009,2357894,494,23.62,6078
Pakistan,Soybeans,2009,2357894,494,27.88,6078
Pakistan,Soybeans,2009,2357894,494,23.62,6078
Pakistan,Soybeans,2009,2357894,494,27.41,6078
Pakistan,Soybeans,2009,2357894,494,25.37,6078
Pakistan,Soybeans,2009,2357894,494,26.68,6078
Pakistan,Soybeans,2009,2357894,494,19.3,6078
Pakistan,Soybeans,2009,2357894,494,23.62,6078
Pakistan,Sweet potatoes,2009,1528789,494,25.37,114254
Pakistan,Sweet potatoes,2009,1528789,494,23.62,114254
Pakistan,Sweet potatoes,2009,1528789,494,27.88,114254
Pakistan,Sweet potatoes,2009,1528789,494,23.62,114254
Pakistan,Sweet potatoes,2009,1528789,494,27.41,114254
Pakistan,Sweet potatoes,2009,1528789,494,25.37,114254
Pakistan,Sweet potatoes,2009,1528789,494,26.68,114254
Pakistan,Sweet potatoes,2009,1528789,494,19.3,114254
Pakistan,Sweet potatoes,2009,1528789,494,23.62,114254
Pakistan,Wheat,2009,2578945,494,25.37,26568
Pakistan,Wheat,2009,2578945,494,23.62,26568
Pakistan,Wheat,2009,2578945,494,27.88,26568
Pakistan,Wheat,2009,2578945,494,23.62,26568
Pakistan,Wheat,2009,2578945,494,27.41,26568
Pakistan,Wheat,2009,2578945,494,25.37,26568
Pakistan,Wheat,2009,2578945,494,26.68,26568
Pakistan,Wheat,2009,2578945,494,19.3,26568
Pakistan,Wheat,2009,2578945,494,23.62,26568
Pakistan,Maize,2010,3157142,494,25.48,38052
Pakistan,Maize,2010,3157142,494,23.75,38052
Pakistan,Maize,2010,3157142,494,28,38052
Pakistan,Maize,2010,3157142,494,23.75,38052
Pakistan,Maize,2010,3157142,494,27.45,38052
Pakistan,Maize,2010,3157142,494,25.48,38052
Pakistan,Maize,2010,3157142,494,26.79,38052
Pakistan,Maize,2010,3157142,494,19.52,38052
Pakistan,Maize,2010,3157142,494,23.75,38052
Pakistan,Potatoes,2010,2578948,494,25.48,226823
Pakistan,Potatoes,2010,2578948,494,23.75,226823
Pakistan,Potatoes,2010,2578948,494,28,226823
Pakistan,Potatoes,2010,2578948,494,23.75,226823
Pakistan,Potatoes,2010,2578948,494,27.45,226823
Pakistan,Potatoes,2010,2578948,494,25.48,226823
Pakistan,Potatoes,2010,2578948,494,26.79,226823
Pakistan,Potatoes,2010,2578948,494,19.52,226823
Pakistan,Potatoes,2010,2578948,494,23.75,226823
Pakistan,"Rice, paddy",2010,4578957,494,25.48,30588
Pakistan,"Rice, paddy",2010,4578957,494,23.75,30588
Pakistan,"Rice, paddy",2010,4578957,494,28,30588
Pakistan,"Rice, paddy",2010,4578957,494,23.75,30588
Pakistan,"Rice, paddy",2010,4578957,494,27.45,30588
Pakistan,"Rice, paddy",2010,4578957,494,25.48,30588
Pakistan,"Rice, paddy",2010,4578957,494,26.79,30588
Pakistan,"Rice, paddy",2010,4578957,494,19.52,30588
